record_id,source_file,source_stem,run_timestamp,Name,dp_index,P27,P46,P47,P50,P51,P52,P39,P40,P45,P56,P59,P60,P61,P62,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91
153,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 2,2,1.0,1,1000,9.866879223893614e-07,8.502289077828646e-08,1072.05,0.0007177398999999,0.0016760237253,4.350000000008514e-05,2.05503e-06,4.240000000010902e-05,0.0024817186553001,0.0458767829,0.0483585015553002,0.20918031,1073.8401,-0.001678356,-2.3322747e-06,0.0014403041,-2.772447e-07,1.0000011,-0.0023960959,1.0000435,-0.047317087,171.03917,2.3830377,1073.7411,0.96791872,1073.8851,1073.3652,171.03917,0.20918031,0.96791872,0.032081278,0.20587661,0.96619802,0.033801981,0.9523809523809524,8.0171426,131.83562
154,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 3,3,0.95,1,1000,9.866879223893614e-07,8.502289077828646e-08,1069.55,0.0019978625999999,0.0047360886711,0.0001239299999999,5.79246358e-06,0.0001208999999999,0.0069845737346799,0.088379501,0.0953640747346799,0.20768522,1075.4858,-0.0047426626,-6.5739289e-06,0.004079664,-7.8146532e-07,0.95000303,-0.0067405252,0.95012393,-0.092459165,482.09845,2.4131143,1075.1592,0.96413355,1075.6355,1073.9135,457.9935275,0.20768522,0.96413355,0.035866446,0.19844048,0.95929775,0.040702245,0.9047619047619048,8.0150597,132.55342
155,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 4,4,0.9,1,1000,9.866879223893614e-07,8.502289077828646e-08,1064.25,0.004118459,0.010051290697,0.0002661199999999,1.2238234699999998e-05,0.0002597199999999,0.0147078279316998,0.1254619823,0.1401698102316998,0.20509341,1078.7556,-0.01006518,-1.3889303e-05,0.0086969877,-1.6510683e-06,0.9000064,-0.014183639,0.90026612,-0.13415897,1018.5662,2.4734176,1077.9596,0.95760525,1079.1212,1074.9186,916.70958,0.20509341,0.95760525,0.042394745,0.18580608,0.94744304,0.052556954,0.8571428571428572,8.0133363,133.82304
156,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 5,5,0.85,1,1000,9.866879223893614e-07,8.502289077828646e-08,1054.85,0.007100451,0.018236823551,0.00049082,2.20470703e-05,0.0004792799999999,0.0263294216212999,0.155857061,0.1821864826213,0.20111668,1084.6396,-0.018261845,-2.5021449e-05,0.015898649,-2.9743787e-06,0.85001154,-0.025362296,0.85049082,-0.17175571,1834.9314,2.5852721,1083.0111,0.94767042,1085.3896,1076.776,1559.69169,0.20111668,0.94767042,0.052329577,0.16714282,0.92952001,0.070479987,0.8095238095238095,8.0167819,135.82712
157,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 6,6,0.8,1,1000,9.866879223893614e-07,8.502289077828646e-08,1039.85,0.0105942619999999,0.029195858121,0.0008047299999999,3.49639046e-05,0.00078643,0.0414162440255999,0.180109841,0.2215260850255999,0.19581886,1093.0271,-0.029235539,-3.9680879e-05,0.025701019,-4.7169744e-06,0.8000183,-0.039829801,0.80080473,-0.20581086,2909.9611,2.7499887,1090.1361,0.93458712,1094.3661,1079.0319,2327.96888,0.19581886,0.93458712,0.065412882,0.1443013,0.90614216,0.093857837,0.7619047619047618,8.0239184,138.48235
158,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 7,7,0.75,1,1000,9.866879223893614e-07,8.502289077828646e-08,1018.05,0.0141449529999999,0.041977403206,0.00120253,4.9787085200000005e-05,0.00117648,0.0585511532912,0.200587727,0.2591388802912,0.18965217,1102.3776,-0.042033907,-5.6503794e-05,0.037304013,-6.7167088e-06,0.75002605,-0.05617886,0.75120253,-0.23789174,4143.616,2.9375043,1097.8277,0.91957254,1104.5095,1080.2749,3107.712,0.18965217,0.91957254,0.080427457,0.12306903,0.87963841,0.12036159,0.7142857142857143,8.0268933,141.41119
159,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 8,8,0.7,3,333,9.857012344669716e-07,2.831262262916939e-08,989.95,0.0114343849999999,0.058778975347,0.00156544,6.198714160000001e-05,0.0015330099999999,0.0733737974885999,0.219354909,0.2927287064886,0.18447909,1157.6247,-0.058849325,-7.0349653e-05,0.054959611,-8.3625114e-06,0.70003243,-0.07028371,0.70156544,-0.27431452,5158.9914,4.5342725,1151.8108,0.78148071,1160.7707,1132.0294,3611.29398,0.18447909,0.78148071,0.21851929,0.11320014,0.73681072,0.26318928,0.6666666666666665,8.3609323,54.220467
160,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 9,9,0.65,1,1000,9.866879223893614e-07,8.502289077828646e-08,956.45,0.0202011319999999,0.069528799241,0.0022065799999999,8.1547599e-05,0.0021639099999999,0.0941819688399999,0.2384404129999999,0.3326223818399998,0.17611648,1123.6825,-0.069621348,-9.2548759e-05,0.062840977,-1.100116e-05,0.65004267,-0.08982248,0.65220658,-0.30128139,6786.7426,3.3901707,1114.8147,0.88740191,1127.9685,1080.2734,4411.38269,0.17611648,0.88740191,0.11259809,0.099867101,0.82383119,0.17616881,0.619047619047619,8.0326923,147.54704
161,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 10,10,0.6,1,1000,9.866879223893614e-07,8.502289077828646e-08,919.75,0.0220402029999999,0.08468315898,0.0027908899999999,9.8834775e-05,0.0027391799999999,0.1123522667549999,0.255723098,0.3680753647549999,0.16855715,1139.8315,-0.084795327,-0.00011216802,0.077376232,-1.3333245e-05,0.60005171,-0.10683553,0.60279089,-0.33309933,8225.4515,3.7864385,1128.2837,0.86989048,1145.472,1083.0287,4935.2709,0.16855715,0.86989048,0.13010952,0.091277813,0.79427713,0.20572287,0.5714285714285714,8.0615194,151.35324
162,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 11,11,0.55,1,1000,9.866879223893614e-07,8.502289077828646e-08,878.55,0.02306756,0.10062798424,0.0034196599999999,0.000116904767,0.0033584899999999,0.1305905990069999,0.272185349,0.4027759480069999,0.16050551,1159.0405,-0.10076066,-0.00013267576,0.092969361,-1.5770993e-05,0.55006117,-0.12382822,0.55341966,-0.36515471,9729.3424,4.3105941,1144.5051,0.85158562,1166.1951,1087.1186,5351.13832,0.16050551,0.85158562,0.14841438,0.083375487,0.76414637,0.23585363,0.5238095238095238,8.1072422,155.57448
163,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 12,12,0.5,1,1000,9.866879223893614e-07,8.502289077828646e-08,831.65,0.02352427,0.1171329435099999,0.00408609,0.000135594151,0.00401515,0.1488940476610001,0.2880511999999999,0.436945247661,0.15201203,1180.0975,-0.11728683,-0.00015388649,0.10931284,-1.8292339e-05,0.50007094,-0.1408111,0.50408609,-0.39736404,11284.796,4.9487954,1162.2967,0.83265324,1188.9033,1091.4126,5642.398,0.15201203,0.83265324,0.16734676,0.075898092,0.73381877,0.26618123,0.4761904761904761,8.1604747,160.04807
164,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 13,13,0.4,1,1000,9.866879223893614e-07,8.502289077828646e-08,730.95,0.02198321,0.15174502749,0.0054779199999999,0.000173558424,0.0053871099999999,0.1847668259139999,0.31893603,0.503702855914,0.13421902,1233.4082,-0.151942,-0.00019697251,0.14441495,-2.3414086e-05,0.40009081,-0.17392521,0.40547792,-0.46335098,14444.471,6.9393812,1208.6316,0.79419661,1245.734,1107.7408,5777.7884,0.13421902,0.79419661,0.20580339,0.062068563,0.6757599,0.3242401,0.3809523809523809,8.3214361,170.53983
165,Расчет 3 333.csv,Расчет 3 333,04/01/2026 16:20:31,DP 14,14,0.3,1,1000,9.866879223893614e-07,8.502289077828646e-08,620.3499999999999,0.01896531,0.18746116323,0.0068688199999999,0.000210454958,0.00675871,0.220264458188,0.3490636099999999,0.569328068188,0.11619573,1295.9905,-0.18770001,-0.00023884677,0.18111898,-2.8391812e-05,0.30011011,-0.20666532,0.30686882,-0.53018259,17515.291,10.016698,1264.0387,0.75682435,1311.9153,1130.3626,5254.5873,0.11619573,0.75682435,0.24317565,0.049614761,0.62400996,0.37599004,0.2857142857142857,8.5348261,182.27193
166,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 0,0,1.05,1,1000,9.866879223893614e-07,8.502289077828646e-08,1073.15,1.4263289999999958e-12,-6.1458017378e-11,0.0,1.940631e-14,0.0,-6.001228206799999e-11,2.8132920000000003e-11,-3.187936206799999e-11,0.21,1073.1489,6.1435535e-11,-2.2482378e-14,1e-10,-3.076068e-15,1.05,6.0009206e-11,1.05,-1.2813292e-10,-7.9642126e-06,2.3705672,1073.1489,0.97,1073.149,1073.1489,-8.36242323e-06,0.21,0.97,0.03,0.21,0.97,0.03,1.0,8.0225827,131.4613
167,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 1,1,1.03,1,1000,9.866879223893614e-07,8.502289077828646e-08,1072.85,0.0002388019799999,0.0005552553151,1.4399999999969992e-05,6.813895550000002e-07,1.399999999995849e-05,0.0008231386846549,0.0186329765,0.0194561151846549,0.20972839,1073.3875,-0.00055602863,-7.733149e-07,0.0004768375,-9.1925345e-08,1.0300004,-0.00079483061,1.0300144,-0.019109814,56.713659,2.3749521,1073.3574,0.96930988,1073.4008,1073.2444,58.415068770000005,0.20972839,0.96930988,0.030690117,0.20863002,0.96873877,0.031261227,0.9809523809523808,8.0181468,131.58716
168,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 2,2,1.0,1,1000,9.866879223893614e-07,8.502289077828646e-08,1072.05,0.0007177397999999,0.0016760238252,4.350000000008514e-05,2.05503008e-06,4.240000000010902e-05,0.0024817186552801,0.0458767828,0.0483585014552801,0.20918031,1073.8401,-0.0016783561,-2.3322748e-06,0.0014403042,-2.7724472e-07,1.0000011,-0.0023960959,1.0000435,-0.047317087,171.03918,2.3830378,1073.7411,0.96791872,1073.8851,1073.3652,171.03918,0.20918031,0.96791872,0.032081278,0.20587663,0.96619802,0.033801981,0.9523809523809524,8.0164221,131.83562
169,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 3,3,0.95,1,1000,9.866879223893614e-07,8.502289077828646e-08,1069.55,0.001997866,0.0047360900687,0.0001239299999999,5.79246569e-06,0.0001208999999999,0.0069845785343899,0.0883794946,0.0953640731343899,0.20768522,1075.4856,-0.004742664,-6.5739313e-06,0.0040796644,-7.8146561e-07,0.95000303,-0.00674053,0.95012393,-0.092459159,482.09866,2.4131113,1075.159,0.96413355,1075.6354,1073.9134,457.993727,0.20768522,0.96413355,0.035866448,0.19844055,0.95929775,0.04070225,0.9047619047619048,8.0142691,132.55341
170,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 4,4,0.9,1,1000,9.866879223893614e-07,8.502289077828646e-08,1064.25,0.0041184659999999,0.010051293692,0.0002661199999999,1.22382391e-05,0.0002597199999999,0.0147078379310998,0.1254619715,0.1401698094310998,0.20509341,1078.7555,-0.010065183,-1.3889308e-05,0.0086969885,-1.6510689e-06,0.9000064,-0.014183649,0.90026612,-0.13415896,1018.5666,2.4734144,1077.9595,0.95760525,1079.1211,1074.9185,916.70994,0.20509341,0.95760525,0.04239475,0.18580618,0.94744303,0.052556964,0.8571428571428572,8.0129201,133.82302
171,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 5,5,0.85,1,1000,9.866879223893614e-07,8.502289077828646e-08,1054.85,0.0071004409999999,0.018236831543,0.00049082,2.20470773e-05,0.0004792799999999,0.0263294196202999,0.15585705,0.1821864696202999,0.20111668,1084.6399,-0.018261853,-2.5021457e-05,0.01589866,-2.9743797e-06,0.85001154,-0.025362294,0.85049082,-0.17175571,1834.9318,2.5852764,1083.0113,0.94767041,1085.3899,1076.7761,1559.69203,0.20111668,0.94767041,0.052329584,0.16714313,0.92952,0.070479999,0.8095238095238095,8.0160068,135.82714
172,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 6,6,0.8,1,1000,9.866879223893614e-07,8.502289077828646e-08,1039.85,0.0105941389999999,0.029195873129,0.0008047299999999,3.49638975e-05,0.00078643,0.0414161360264999,0.180109946,0.2215260820264999,0.19581887,1093.0286,-0.029235554,-3.9680871e-05,0.025701074,-4.7169735e-06,0.8000183,-0.039829693,0.80080473,-0.20581102,2909.9588,2.750019,1090.1374,0.93458712,1094.3675,1079.0329,2327.96704,0.19581887,0.93458712,0.065412873,0.14430184,0.9061422,0.093857799,0.7619047619047618,8.0231919,138.48251
173,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 7,7,0.75,1,1000,9.866879223893614e-07,8.502289077828646e-08,1018.05,0.014145404,0.041977411079,0.00120253,4.9787197e-05,0.00117648,0.058551612276,0.2005872389999999,0.259138851276,0.18965209,1102.374,-0.042033915,-5.6503921e-05,0.037303871,-6.716724e-06,0.75002605,-0.056179319,0.75120253,-0.23789111,4143.6314,2.9374199,1097.8243,0.91957242,1104.5058,1080.2723,3107.72355,0.18965209,0.91957242,0.080427577,0.12306912,0.87963809,0.1203619,0.7142857142857143,8.0268247,141.41077
174,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 8,8,0.7,5,200,9.866879223893616e-07,1.7004578155657293e-08,989.95,0.010196539,0.061903716962,0.00149437,5.97987371e-05,0.00146308,0.0751175046991001,0.21442031,0.2895378146991001,0.18543338,1167.6454,-0.061971583,-6.7866038e-05,0.05849025,-8.0673009e-06,0.70003129,-0.072168122,0.70149437,-0.27291056,4976.8757,4.906377,1162.2651,0.66720068,1170.6967,1143.4057,3483.8129899999994,0.18543338,0.66720068,0.33279932,0.11571651,0.62661394,0.37338606,0.6666666666666666,8.4513665,34.306408
175,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 9,9,0.65,1,1000,9.866879223893614e-07,8.502289077828646e-08,956.45,0.020201045,0.069528860197,0.0022065799999999,8.1547638e-05,0.0021639099999999,0.0941819428349999,0.238440382,0.3326223248349998,0.17611646,1123.6833,-0.069621409,-9.2548803e-05,0.062841068,-1.1001165e-05,0.65004267,-0.089822454,0.65220658,-0.30128145,6786.7442,3.3901864,1114.8153,0.88740187,1127.9691,1080.2738,4411.3837300000005,0.17611646,0.88740187,0.11259813,0.099867307,0.82383114,0.17616885,0.619047619047619,8.0324919,147.54712
176,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 10,10,0.6,1,1000,9.866879223893614e-07,8.502289077828646e-08,919.75,0.022038965,0.08468375682,0.0027908899999999,9.8834916e-05,0.0027391799999999,0.1123516267359999,0.255723158,0.3680747847359999,0.16855712,1139.8399,-0.084795925,-0.00011216818,0.077377262,-1.3333264e-05,0.60005171,-0.10683489,0.60279089,-0.33310042,8225.4401,3.7866533,1128.2908,0.86989034,1145.4799,1083.034,4935.26406,0.16855712,0.86989034,0.13010966,0.091278792,0.79427731,0.20572269,0.5714285714285714,8.0603982,151.35422
177,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 11,11,0.55,1,1000,9.866879223893614e-07,8.502289077828646e-08,878.55,0.02306755,0.1006280242,0.0034196599999999,0.000116904803,0.0033584899999999,0.1305906290029999,0.272185285,0.4027759140029999,0.16050558,1159.0406,-0.1007607,-0.0001326758,0.092969395,-1.5770997e-05,0.55006117,-0.12382825,0.55341966,-0.36515468,9729.3445,4.3105961,1144.5051,0.85158559,1166.1952,1087.1186,5351.139475,0.16050558,0.85158559,0.14841441,0.083375628,0.76414632,0.23585368,0.5238095238095238,8.1071702,155.57449
178,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 12,12,0.5,1,1000,9.866879223893614e-07,8.502289077828646e-08,831.65,0.0235242699999999,0.11713295349,0.00408609,0.0001355941689999,0.00401515,0.1488940576590001,0.2880511799999999,0.436945237659,0.152012,1180.0976,-0.11728684,-0.00015388651,0.10931285,-1.8292341e-05,0.50007094,-0.14081111,0.50408609,-0.39736403,11284.798,4.9487949,1162.2966,0.83265323,1188.9033,1091.4126,5642.399,0.152012,0.83265323,0.16734677,0.0758982,0.73381872,0.26618128,0.4761904761904761,8.1605446,160.04807
179,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 13,13,0.4,1,1000,9.866879223893614e-07,8.502289077828646e-08,730.95,0.0219832199999999,0.15174501748,0.0054779199999999,0.000173558432,0.0053871099999999,0.1847668259119999,0.31893604,0.503702865912,0.1342191,1233.408,-0.15194199,-0.00019697252,0.14441493,-2.3414088e-05,0.40009081,-0.17392521,0.40547792,-0.46335097,14444.472,6.9393753,1208.6315,0.7941966,1245.7338,1107.7407,5777.7888,0.1342191,0.7941966,0.2058034,0.062068607,0.67575984,0.32424016,0.3809523809523809,8.3212237,170.53981
180,Расчет 5 200.csv,Расчет 5 200,04/02/2026 09:01:44,DP 14,14,0.3,1,1000,9.866879223893614e-07,8.502289077828646e-08,620.3499999999999,0.0189652899999999,0.18746140301,0.0068688199999999,0.000210455152,0.00675871,0.220264678162,0.34906313,0.569327808162,0.11619567,1295.9914,-0.18770025,-0.00023884699,0.18111924,-2.8391838e-05,0.30011011,-0.20666554,0.30686882,-0.53018237,17515.306,10.016718,1264.039,0.75682416,1311.9157,1130.3629,5254.5918,0.11619567,0.75682416,0.24317584,0.049615277,0.62400959,0.37599041,0.2857142857142857,8.5345906,182.27198
